,Date_mutation,valeur_fonciere,No_voie,Type_de_voie,Code_voie,Voie,Code_postal,Commune,Code_departement,Code_commune,Surface_Carrez_du_1er_lot,Nombre_pieces_principales,Surface_terrain
12262,07/11/2022,348000.0,31.0,RUE,1182,NATIONALE,59140.0,DUNKERQUE,59,183,,2.0,205.0
12263,07/11/2022,348000.0,31.0,RUE,1182,NATIONALE,59140.0,DUNKERQUE,59,183,,2.0,205.0
12264,04/11/2022,174000.0,103.0,RUE,2610,DU MARECHAL JOFFRE,59240.0,DUNKERQUE,59,183,,4.0,
12265,10/11/2022,114000.0,10.0,RUE,2782,PAUL MACHY,59240.0,DUNKERQUE,59,183,,2.0,
12266,28/10/2022,149000.0,4.0,RUE,0803,JACQUES BINGEN,59140.0,DUNKERQUE,59,183,,3.0,
12267,18/11/2022,144650.0,1.0,RUE,0803,JACQUES BINGEN,59140.0,DUNKERQUE,59,183,,2.0,
12268,04/11/2022,354300.0,14.0,RUE,0040,ANDRE BIEBUYCK,59190.0,HAZEBROUCK,59,295,,3.0,117.0
12269,04/11/2022,354300.0,14.0,RUE,0040,ANDRE BIEBUYCK,59190.0,HAZEBROUCK,59,295,,3.0,117.0
12270,04/11/2022,354300.0,14.0,RUE,0040,ANDRE BIEBUYCK,59190.0,HAZEBROUCK,59,295,,3.0,117.0
12271,24/11/2022,119200.0,44.0,RUE,0400,DU MUSEE,59270.0,BAILLEUL,59,43,47.35,2.0,
12272,03/11/2022,49500.0,189.0,DIG,2670,DE MER,59240.0,DUNKERQUE,59,183,32.78,2.0,
12273,25/11/2022,100000.0,31.0,RUE,1250,DE PARIS,59140.0,DUNKERQUE,59,183,,1.0,252.0
12274,25/11/2022,100000.0,31.0,RUE,1250,DE PARIS,59140.0,DUNKERQUE,59,183,,2.0,252.0
12275,25/11/2022,100000.0,31.0,RUE,1250,DE PARIS,59140.0,DUNKERQUE,59,183,,2.0,252.0
12276,25/11/2022,100000.0,31.0,RUE,1250,DE PARIS,59140.0,DUNKERQUE,59,183,,2.0,252.0
12277,25/11/2022,142500.0,28.0,RUE,0241,DE LA CARTOUCHERIE,59140.0,DUNKERQUE,59,183,,2.0,
12278,14/11/2022,167000.0,46.0,PL,0620,DE L ESPLANADE,59123.0,BRAY-DUNES,59,107,59.86,3.0,
12279,09/11/2022,110000.0,803.0,BD,0644,GEORGES POMPIDOU,59123.0,BRAY-DUNES,59,107,,3.0,
12280,19/11/2022,122000.0,5.0,PL,1280,DE LA PETITE CHAPELLE,59140.0,DUNKERQUE,59,183,,4.0,
12281,09/11/2022,103000.0,1.0,PL,2175,DELTA FRANCAIS LIBRES 1940,59240.0,DUNKERQUE,59,183,,2.0,
12282,28/11/2022,130000.0,2.0,RUE,0840,DES TROIS FERMES,59820.0,GRAVELINES,59,273,57.0,3.0,
12283,09/11/2022,500000.0,25.0,DIG,2670,DE MER,59240.0,DUNKERQUE,59,183,93.22,5.0,
12284,23/11/2022,66500.0,671.0,QUAI,2314,AUX FLEURS,59240.0,DUNKERQUE,59,183,17.08,1.0,
12285,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,6875.0
12286,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,6875.0
12287,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,6875.0
12288,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,6875.0
12289,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,2.0,4105.0
12290,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,4105.0
12291,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,4105.0
12292,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,4105.0
12293,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,4105.0
12294,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,13073.0
12295,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,13073.0
12296,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,13073.0
12297,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,13073.0
12298,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,2.0,13073.0
12299,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,780.0
12300,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,780.0
12301,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,780.0
12302,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,780.0
12303,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,2.0,780.0
12304,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,2.0,1009.0
12305,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,1009.0
12306,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,1009.0
12307,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,1009.0
12308,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,1009.0
12309,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,2.0,3237.0
12310,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,3237.0
12311,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,3237.0
12312,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,3237.0
12313,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,1.0,3237.0
12314,04/11/2022,755000.0,11.0,RUE,0150,DU CHATEAU,59630.0,BOURBOURG,59,94,,2.0,6875.0
12315,16/11/2022,273000.0,27.0,RUE,0040,ALBERT 1ER,59140.0,DUNKERQUE,59,183,,2.0,111.0
12316,16/11/2022,273000.0,27.0,RUE,0040,ALBERT 1ER,59140.0,DUNKERQUE,59,183,,3.0,111.0
12317,16/11/2022,273000.0,27.0,RUE,0040,ALBERT 1ER,59140.0,DUNKERQUE,59,183,,2.0,111.0
12318,21/11/2022,148000.0,10.0,RUE,2730,OSCAR DELILLE,59240.0,DUNKERQUE,59,183,47.0,2.0,
12319,28/11/2022,150700.0,99.0,RUE,2610,DU MARECHAL JOFFRE,59240.0,DUNKERQUE,59,183,78.51,4.0,
12320,07/11/2022,185000.0,17.0,RUE,2100,BELLE RADE,59240.0,DUNKERQUE,59,183,79.78,4.0,
12321,16/11/2022,114000.0,176.0,RUE,0560,DES CIGOGNES,59123.0,BRAY-DUNES,59,107,,2.0,
12322,16/11/2022,100000.0,630.0,BD,2465,DU HUIT MAI 1945,59240.0,DUNKERQUE,59,183,56.05,2.0,
12323,16/11/2022,150000.0,135.0,RUE,2400,DU GENERAL HOCHE,59240.0,DUNKERQUE,59,183,,2.0,
12324,04/11/2022,700000.0,26.0,RUE,0510,D HONDEGHEM,59190.0,HAZEBROUCK,59,295,,2.0,1272.0
12325,04/11/2022,700000.0,26.0,RUE,0510,D HONDEGHEM,59190.0,HAZEBROUCK,59,295,,1.0,1272.0
12326,04/11/2022,700000.0,26.0,RUE,0510,D HONDEGHEM,59190.0,HAZEBROUCK,59,295,,2.0,1272.0
12327,04/11/2022,700000.0,26.0,RUE,0510,D HONDEGHEM,59190.0,HAZEBROUCK,59,295,,2.0,1272.0
12328,04/11/2022,700000.0,26.0,RUE,0510,D HONDEGHEM,59190.0,HAZEBROUCK,59,295,,1.0,1272.0
12329,04/11/2022,700000.0,26.0,RUE,0510,D HONDEGHEM,59190.0,HAZEBROUCK,59,295,,1.0,1272.0
12330,04/11/2022,700000.0,26.0,RUE,0510,D HONDEGHEM,59190.0,HAZEBROUCK,59,295,,1.0,1272.0
12331,04/11/2022,700000.0,26.0,RUE,0510,D HONDEGHEM,59190.0,HAZEBROUCK,59,295,,3.0,1272.0
12332,04/11/2022,700000.0,26.0,RUE,0510,D HONDEGHEM,59190.0,HAZEBROUCK,59,295,,2.0,1272.0
12333,23/11/2022,181000.0,5.0,RUE,0150,DU GENERAL DE GAULLE,59253.0,LA GORGUE,59,268,,4.0,
12334,29/11/2022,171400.0,415.0,RUE,0330,DU PAVE FRUIT,59850.0,NIEPPE,59,431,,2.0,
12335,30/11/2022,168500.0,415.0,RUE,0330,DU PAVE FRUIT,59850.0,NIEPPE,59,431,,2.0,
12336,19/11/2022,115000.0,15.0,RUE,1110,WAREIN,59190.0,HAZEBROUCK,59,295,,2.0,
12337,29/11/2022,145000.0,124.0,RUE,0230,DE LA GARE,59270.0,BAILLEUL,59,43,42.0,2.0,
12338,29/11/2022,800000.0,13.0,RUE,0117,DES ARBRES,59140.0,DUNKERQUE,59,183,34.55,2.0,
12339,02/12/2022,245000.0,124.0,RUE,0230,DE LA GARE,59270.0,BAILLEUL,59,43,73.77,3.0,
12340,06/12/2022,115000.0,18.0,RUE,0410,FRANKLIN,59210.0,COUDEKERQUE-BRANCHE,59,155,,4.0,
12341,24/11/2022,225000.0,79.0,RUE,0730,HENRI TERQUEM,59140.0,DUNKERQUE,59,183,,4.0,
12342,06/12/2022,159100.0,29.0,BD,1275,PAUL VERLEY,59140.0,DUNKERQUE,59,183,,3.0,
12343,17/11/2022,260000.0,49.0,DIG,2670,DE MER,59240.0,DUNKERQUE,59,183,,2.0,
12344,30/11/2022,186000.0,2.0,PL,1440,DE LA REPUBLIQUE,59140.0,DUNKERQUE,59,183,,4.0,
12345,30/11/2022,342100.0,23.0,RUE,1380,DU PRESIDENT POINCARE,59140.0,DUNKERQUE,59,183,,2.0,68.0
12346,30/11/2022,342100.0,23.0,RUE,1380,DU PRESIDENT POINCARE,59140.0,DUNKERQUE,59,183,,2.0,68.0
12347,30/11/2022,342100.0,23.0,RUE,1380,DU PRESIDENT POINCARE,59140.0,DUNKERQUE,59,183,,2.0,68.0
12348,08/12/2022,76000.0,3.0,RUE,0213,DE LA COMMUNE DE PARIS,59760.0,GRANDE-SYNTHE,59,271,,3.0,
12349,08/12/2022,76000.0,3.0,RUE,0213,DE LA COMMUNE DE PARIS,59760.0,GRANDE-SYNTHE,59,271,53.04,2.0,
12350,24/11/2022,206100.0,3.0,RUE,2100,BELLE RADE,59240.0,DUNKERQUE,59,183,,4.0,
12351,18/11/2022,60000.0,28.0,RUE,0800,SAINT PIERRE,59820.0,GRAVELINES,59,273,,1.0,
12352,08/12/2022,254800.0,241.0,RUE,0765,DES NEGOCIANTS,59123.0,BRAY-DUNES,59,107,,3.0,
12353,08/12/2022,92234.0,1.0,RUE,0800,JACOBSEN,59140.0,DUNKERQUE,59,183,,4.0,
12354,07/12/2022,82500.0,58.0,BD,1600,SAINTE BARBE,59140.0,DUNKERQUE,59,183,44.42,2.0,
12355,05/12/2022,110500.0,27.0,RUE,0340,FAIDHERBE,59380.0,BERGUES,59,67,,3.0,
12356,23/11/2022,66840.0,1.0,SQ,3763,BALZAC ST POL,59430.0,DUNKERQUE,59,183,57.89,3.0,
12357,09/12/2022,96000.0,264.0,AV,2796,PIERRE MENDES FRANCE,59240.0,DUNKERQUE,59,183,,5.0,
12358,28/11/2022,205000.0,192.0,RUE,0470,DES ALOUETTES,59123.0,BRAY-DUNES,59,107,,4.0,
12359,01/12/2022,220000.0,9.0,DIG,2670,DE MER,59240.0,DUNKERQUE,59,183,,2.0,
12360,30/11/2022,255000.0,38.0,RUE,2810,DES POILUS,59240.0,DUNKERQUE,59,183,,1.0,
12361,30/11/2022,255000.0,38.0,RUE,2810,DES POILUS,59240.0,DUNKERQUE,59,183,,2.0,
12362,30/11/2022,255000.0,38.0,RUE,2810,DES POILUS,59240.0,DUNKERQUE,59,183,,2.0,
12363,30/11/2022,255000.0,38.0,RUE,2810,DES POILUS,59240.0,DUNKERQUE,59,183,,2.0,
12364,24/11/2022,100000.0,23.0,QUAI,0310,DE LA CITADELLE,59140.0,DUNKERQUE,59,183,,1.0,172.0
12365,24/11/2022,100000.0,23.0,QUAI,0310,DE LA CITADELLE,59140.0,DUNKERQUE,59,183,,1.0,172.0
12366,24/11/2022,100000.0,23.0,QUAI,0310,DE LA CITADELLE,59140.0,DUNKERQUE,59,183,,1.0,172.0
12367,24/11/2022,100000.0,23.0,QUAI,0310,DE LA CITADELLE,59140.0,DUNKERQUE,59,183,,1.0,172.0
12368,24/11/2022,100000.0,23.0,QUAI,0310,DE LA CITADELLE,59140.0,DUNKERQUE,59,183,,4.0,172.0
12369,01/12/2022,110000.0,556.0,VC,0230,LES CINQ RUES,59190.0,HAZEBROUCK,59,295,,2.0,87.0
12370,01/12/2022,110000.0,556.0,VC,0230,LES CINQ RUES,59190.0,HAZEBROUCK,59,295,,2.0,87.0
12371,05/12/2022,91500.0,66.0,PL,0620,DE L ESPLANADE,59123.0,BRAY-DUNES,59,107,,1.0,
12372,22/11/2022,215000.0,56.0,AV,2370,GASPARD MALO,59240.0,DUNKERQUE,59,183,,5.0,
12373,01/12/2022,187000.0,34.0,RUE,0180,EMILE HIE,59270.0,BAILLEUL,59,43,,2.0,
12374,01/12/2022,187000.0,34.0,RUE,0180,EMILE HIE,59270.0,BAILLEUL,59,43,,2.0,
12375,01/12/2022,187000.0,34.0,RUE,0180,EMILE HIE,59270.0,BAILLEUL,59,43,,2.0,
12376,01/12/2022,187000.0,34.0,RUE,0180,EMILE HIE,59270.0,BAILLEUL,59,43,,2.0,
12377,29/11/2022,95000.0,25.0,RUE,0208,DE LA FILATURE DES FLANDRE,59270.0,BAILLEUL,59,43,53.5,3.0,
12378,29/11/2022,104500.0,454.0,AV,2867,DE ROSENDAEL J COLLACHE,59240.0,DUNKERQUE,59,183,,3.0,
12379,23/11/2022,47000.0,99.0,RUE,3032,ZAMENHOFF,59240.0,DUNKERQUE,59,183,42.77,2.0,
12380,22/11/2022,165000.0,12.0,RUE,0490,DE L ESPLANADE,59140.0,DUNKERQUE,59,183,129.13,4.0,
12381,19/10/2022,38700.0,218.0,RUE,0930,DES SPORTS,59123.0,BRAY-DUNES,59,107,,2.0,
12382,13/12/2022,90000.0,38.0,RUE,2730,OSCAR DELILLE,59240.0,DUNKERQUE,59,183,,2.0,
12383,13/12/2022,221000.0,188.0,RUE,2558,LEON BLUM,59240.0,DUNKERQUE,59,183,,5.0,
12384,12/12/2022,220000.0,5.0,AV,2270,FAIDHERBE,59240.0,DUNKERQUE,59,183,,3.0,243.0
12385,12/12/2022,220000.0,5.0,AV,2270,FAIDHERBE,59240.0,DUNKERQUE,59,183,,3.0,243.0
12386,21/11/2022,64000.0,29.0,AV,0470,DE LA HAUTE LOGE,59190.0,HAZEBROUCK,59,295,,2.0,
12387,23/11/2022,270000.0,28.0,RUE,0770,NOTRE DAME,59190.0,HAZEBROUCK,59,295,,2.0,292.0
12388,23/11/2022,270000.0,28.0,RUE,0770,NOTRE DAME,59190.0,HAZEBROUCK,59,295,,2.0,292.0
12389,23/11/2022,270000.0,28.0,RUE,0770,NOTRE DAME,59190.0,HAZEBROUCK,59,295,,2.0,292.0
12390,23/11/2022,270000.0,28.0,RUE,0770,NOTRE DAME,59190.0,HAZEBROUCK,59,295,,2.0,292.0
12391,06/12/2022,82000.0,302.0,BD,2840,DE LA REPUBLIQUE MITTERRAN,59240.0,DUNKERQUE,59,183,,2.0,
12392,12/12/2022,92000.0,15.0,BD,0355,FOCH,59660.0,MERVILLE,59,400,,2.0,
12393,30/11/2022,128000.0,30.0,RUE,0240,DE LILLE,59940.0,ESTAIRES,59,212,41.97,2.0,
12394,08/12/2022,190240.0,2.0,PL,0260,DU MARECHAL FOCH,59940.0,ESTAIRES,59,212,,3.0,
12395,30/11/2022,95000.0,4.0,RUE,0208,DE LA FILATURE DES FLANDRE,59270.0,BAILLEUL,59,43,,2.0,
12396,16/12/2022,110000.0,195.0,RUE,2825,DE RAMSGATE,59240.0,DUNKERQUE,59,183,,2.0,
12397,16/12/2022,100000.0,26.0,RUE,0550,DU FORT LOUIS,59140.0,DUNKERQUE,59,183,,3.0,
12398,14/12/2022,77600.0,137.0,DIG,2670,DE MER,59240.0,DUNKERQUE,59,183,24.3,1.0,
12399,09/12/2022,297000.0,44.0,RUE,2394,DE GEMBLOUX,59240.0,DUNKERQUE,59,183,90.39,5.0,
12400,14/12/2022,82300.0,34.0,RUE,1070,DU MARECHAL FRENCH,59140.0,DUNKERQUE,59,183,,3.0,
12401,16/12/2022,160000.0,8.0,RUE,2590,LOUIS VANRAET,59240.0,DUNKERQUE,59,183,,3.0,
12402,15/12/2022,105000.0,23.0,RUE,0080,DES ARTS,59210.0,COUDEKERQUE-BRANCHE,59,155,,3.0,
12403,02/12/2022,245000.0,442.0,BD,2465,DU HUIT MAI 1945,59240.0,DUNKERQUE,59,183,,5.0,
12404,15/12/2022,94000.0,9.0,RUE,0208,DE LA FILATURE DES FLANDRE,59270.0,BAILLEUL,59,43,44.26,2.0,
12405,16/12/2022,107000.0,35.0,RUE,1070,DU MARECHAL FRENCH,59140.0,DUNKERQUE,59,183,50.03,3.0,
12406,02/12/2022,169000.0,231.0,RUE,2119,DE CAMBRAI,59240.0,DUNKERQUE,59,183,,3.0,
12407,01/12/2022,163000.0,101.0,RUE,2610,DU MARECHAL JOFFRE,59240.0,DUNKERQUE,59,183,,4.0,
12408,19/12/2022,135900.0,433.0,QUAI,2314,AUX FLEURS,59240.0,DUNKERQUE,59,183,,4.0,
12409,05/12/2022,115000.0,7.0,RUE,0359,DAMPIERRE,59140.0,DUNKERQUE,59,183,,3.0,
12410,25/11/2022,210000.0,69.0,RUE,2095,BEL AIR,59240.0,DUNKERQUE,59,183,,4.0,
12411,01/12/2022,220000.0,10.0,RUE,1390,DU PRESIDENT WILSON,59140.0,DUNKERQUE,59,183,,4.0,
12412,19/12/2022,32240.0,3.0,RUE,0414,DOCTEUR LOUIS LEMAIRE,59140.0,DUNKERQUE,59,183,,1.0,
12413,25/11/2022,75000.0,348.0,AV,2796,PIERRE MENDES FRANCE,59240.0,DUNKERQUE,59,183,,3.0,
12414,01/12/2022,67500.0,92.0,RUE,0710,PIERRE BROSSOLETTE,59820.0,GRAVELINES,59,273,,1.0,
12415,21/12/2022,241000.0,163.0,BD,0644,GEORGES POMPIDOU,59123.0,BRAY-DUNES,59,107,,2.0,
12416,04/11/2022,123000.0,15.0,RUE,0840,DES PEUPLIERS,59123.0,BRAY-DUNES,59,107,33.79,2.0,
12417,09/12/2022,142000.0,858.0,BD,0644,GEORGES POMPIDOU,59123.0,BRAY-DUNES,59,107,,2.0,
12418,14/12/2022,175000.0,152.0,AV,0565,DE PETITE SYNTHE,59760.0,GRANDE-SYNTHE,59,271,,2.0,436.0
12419,14/12/2022,175000.0,152.0,AV,0565,DE PETITE SYNTHE,59760.0,GRANDE-SYNTHE,59,271,,1.0,436.0
12420,14/12/2022,175000.0,152.0,AV,0565,DE PETITE SYNTHE,59760.0,GRANDE-SYNTHE,59,271,,2.0,436.0
12421,14/12/2022,175000.0,152.0,AV,0565,DE PETITE SYNTHE,59760.0,GRANDE-SYNTHE,59,271,,2.0,436.0
12422,13/12/2022,90000.0,29.0,AV,2020,ADOLPHE GEERAERT,59240.0,DUNKERQUE,59,183,31.15,2.0,
12423,21/12/2022,130000.0,49.0,RUE,0066,D HERZEELE,59470.0,WORMHOUT,59,663,,2.0,
12424,14/12/2022,137000.0,330.0,RUE,0945,LEON JOUHAUX,59140.0,DUNKERQUE,59,183,,2.0,
12425,12/12/2022,250000.0,58.0,AV,2520,KLEBER,59240.0,DUNKERQUE,59,183,,3.0,
12426,09/12/2022,155000.0,858.0,BD,0644,GEORGES POMPIDOU,59123.0,BRAY-DUNES,59,107,,3.0,
12427,30/11/2022,113850.0,244.0,AV,2867,DE ROSENDAEL J COLLACHE,59240.0,DUNKERQUE,59,183,,2.0,
12428,19/12/2022,490700.0,62.0,PL,0190,MICHEL ET CHARLES STOVEN,59173.0,RENESCURE,59,497,,3.0,563.0
12429,19/12/2022,490700.0,62.0,PL,0190,MICHEL ET CHARLES STOVEN,59173.0,RENESCURE,59,497,,3.0,563.0
12430,19/12/2022,490700.0,62.0,PL,0190,MICHEL ET CHARLES STOVEN,59173.0,RENESCURE,59,497,,3.0,563.0
12431,19/12/2022,490700.0,62.0,PL,0190,MICHEL ET CHARLES STOVEN,59173.0,RENESCURE,59,497,,2.0,563.0
12432,19/12/2022,490700.0,62.0,PL,0190,MICHEL ET CHARLES STOVEN,59173.0,RENESCURE,59,497,,3.0,563.0
12433,19/12/2022,490700.0,62.0,PL,0190,MICHEL ET CHARLES STOVEN,59173.0,RENESCURE,59,497,,3.0,563.0
12434,01/12/2022,359300.0,19.0,PL,0140,DU BEFFROI,59140.0,DUNKERQUE,59,183,102.53,4.0,
12435,02/12/2022,158500.0,372.0,RUE,0031,DES ANCIENS COMBATTANTS,59495.0,LEFFRINCKOUCKE,59,340,,3.0,178.0
12436,02/12/2022,158500.0,372.0,RUE,0031,DES ANCIENS COMBATTANTS,59495.0,LEFFRINCKOUCKE,59,340,,4.0,178.0
12437,30/11/2022,78800.0,29.0,RUE,1660,DE SOUBISE,59140.0,DUNKERQUE,59,183,,2.0,
12438,06/12/2022,104100.0,88.0,RUE,3598,FAIDHERBE ST POL,59430.0,DUNKERQUE,59,183,,3.0,
12439,01/12/2022,89370.0,244.0,AV,2867,DE ROSENDAEL J COLLACHE,59240.0,DUNKERQUE,59,183,44.1,1.0,
12440,01/12/2022,216000.0,1.0,RUE,2335,FRANCOIS VILLON,59240.0,DUNKERQUE,59,183,,4.0,
12441,08/12/2022,62200.0,348.0,AV,2796,PIERRE MENDES FRANCE,59240.0,DUNKERQUE,59,183,,4.0,
12442,09/12/2022,450000.0,211.0,RUE,2320,FRANCISQUE SARCEY,59240.0,DUNKERQUE,59,183,,5.0,2241.0
12443,22/12/2022,2315070.0,174.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,160.0
12444,22/12/2022,2315070.0,174.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,4.0,160.0
12445,22/12/2022,2315070.0,174.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,160.0
12446,22/12/2022,2315070.0,174.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,4.0,160.0
12447,22/12/2022,2315070.0,174.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,3.0,160.0
12448,22/12/2022,2315070.0,174.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,3.0,160.0
12449,22/12/2022,2315070.0,174.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,160.0
12450,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,4.0,896.0
12451,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,896.0
12452,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,3.0,896.0
12453,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,3.0,896.0
12454,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,4.0,896.0
12455,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,896.0
12456,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,4.0,896.0
12457,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,896.0
12458,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,3.0,896.0
12459,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,3.0,896.0
12460,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,3.0,896.0
12461,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,4.0,896.0
12462,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,3.0,896.0
12463,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,896.0
12464,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,4.0,896.0
12465,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,896.0
12466,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,5.0,896.0
12467,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,4.0,896.0
12468,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,896.0
12469,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,4.0,896.0
12470,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,2.0,896.0
12471,22/12/2022,2315070.0,168.0,AV,0345,DU GEN DE GAULLE,59180.0,CAPPELLE-LA-GRANDE,59,131,,3.0,896.0
12472,22/12/2022,1007462.0,11.0,RUE,0044,ANDRE VANDERGHOTE,59820.0,GRAVELINES,59,273,,2.0,748.0
12473,22/12/2022,1007462.0,11.0,RUE,0044,ANDRE VANDERGHOTE,59820.0,GRAVELINES,59,273,,2.0,748.0
12474,22/12/2022,1007462.0,11.0,RUE,0044,ANDRE VANDERGHOTE,59820.0,GRAVELINES,59,273,,2.0,748.0
12475,22/12/2022,1007462.0,11.0,RUE,0044,ANDRE VANDERGHOTE,59820.0,GRAVELINES,59,273,,2.0,748.0
12476,22/12/2022,1007462.0,11.0,RUE,0044,ANDRE VANDERGHOTE,59820.0,GRAVELINES,59,273,,2.0,748.0
